,perma1,perma2,perma4,perma5,perma6,perma8,perma9,perma10,perma13,perma14,perma16,perma19,perma22,perma23,perma24,perma26,perma27,perma29,perma30,perma33,perma34,perma35,perma36,perma37,perma38,perma41,perma44,perma45,perma46,perma49,perma51,perma52,perma53,perma54,perma55,perma57,perma58,perma59
past_day_fats,-0.0029048316498345573,-0.04371377182437039,0.290351554910273,-0.013189916503605348,-1.837901866615719,0.0,0.06842915119976328,1.0312483910480288,-0.9238139016860976,0.004339281178054282,0.40322555719284037,-1.3102757790110833,-0.07860876939206131,0.0,-0.45765304768944437,-0.24343580246913216,-0.3312255161944162,1.2301374207679,0.03506917848819389,0.5304215152025823,0.29469627515064717,0.4622062499999987,-0.0022614568278337497,0.008570463745784188,0.2897834148268468,-0.21024983506903633,5.051740437718402,1.2729958903607097,-0.03170114621244169,-0.5061418029355046,0.5541894329716469,1.384491985986629,1.0801854166666702,0.0006315077318992683,0.668252437825491,0.7271699968160101,-0.8350156599390673,-0.12672908873546523
Connect_chatpeople,-0.004418838383836943,0.015831512896352536,-0.00197912402301873,0.4408677959024324,1.6655297897861323,,-0.9232862551441297,-1.6446946245169056,-0.16403943121278314,-0.0009256741346832766,0.20557756249987827,0.01719548949370263,0.022026921216090678,0.03065678091082935,0.0,-0.026983950617283686,-0.3371669920999919,7.694707487547936,-0.16962979287963229,0.3744311129579833,0.017385241679413743,0.04222013888888493,-0.2347332104565154,0.02363669371319464,-0.4844300416536512,-0.015382945448906726,-0.44625860454042654,0.01762038373509773,-0.02018279919572098,-0.0194585832082722,-2.7755575615628914e-17,-0.014359229275996616,-0.16564861111110785,0.002919631045320911,-1.152713763201187,-0.03713619426905637,0.43587833100112056,0.10622352972238264
Sleep_percent,-0.007471254208756659,-0.0039005249405432794,0.2748533556028724,0.29963204440987234,-0.17595616626455501,0.0,0.5141512330207045,-3.7121101301160677,-0.0377197864728242,-0.0029570744503521016,6.944554902355713,0.44577137919446075,0.07525938774518633,0.0,0.0,0.0,0.0,0.0,0.0,0.3197929588028085,-0.02059164950079665,-0.5980965277777823,1.2111523905001707e-16,0.00021632753860726119,0.6336019034145888,0.003866639976748,0.12140078539934251,-7.598384154308992,0.1578056926730381,0.36106000770849056,0.0,,0.05274513888889393,0.001279739511981484,4.4408920985006264e-17,-3.842858365597261,9.868649107779169e-17,-0.44714200255634906
Sleep_satisfaction,-0.04171501683501403,-0.05409563203768683,-0.3243866170378972,-0.6595730507160091,-0.03984610905450392,0.0,0.0286671289331053,-4.914360097073777,-0.37523330179247605,-0.004056992554950408,-0.3828026183730629,-0.15691230886506063,-0.6307449594798229,0.0,0.0,0.003136666666668034,0.0,3.9369049200534154,-0.1112595554486135,0.0007451567266840778,0.38628000291798925,0.0820701388888887,-0.1350709095551226,0.005021471785132821,3.056200592523563,-0.19660212441612002,1.5001720755036094,-0.6837746698582081,-0.15622537539674397,0.21636010139581988,0.0,1.390879557393736,-0.015470138888888041,-0.0006084644245896592,0.6744494051864971,-1.2165781344404776,-2.994088987893796,0.08515906419835625
past_day_sugars,-0.06593616161616321,-0.04039267483519798,0.08467184525091691,-0.0002987010340796403,-1.67414532110073,0.0,0.25112553058169673,10.777700596238732,-0.3772310856865971,-0.000869625106561655,-4.656716110917599,1.0728267849785953,0.8309787994416569,0.1344707153404375,0.0,-0.4495765432098766,0.41677454049074847,0.3749631397297113,0.2504995417499212,-0.11883928914357596,-0.09792802163010375,0.06833888888888709,-0.35500423418941013,-0.08739344805893397,-2.2805370350272955,-0.18521879686155723,1.6819449325633906,,-1.222994615596815,0.3954330217590182,0.0,-0.3035567210175643,1.581601388888885,-1.3232340721559378e-05,-3.2292023391048255,-0.5161760967029484,-1.654791450613236,0.2839985111811749
Connect_satisfaction,-0.1318459764309761,0.008232588722900527,0.9921943010604698,0.07226289391546302,6.035315124066161,,-1.8168434181183821,2.0544741878251918,-0.07094056334755744,0.001658535134946844,-0.07920486372841515,-0.7882162517787444,0.14059123393309264,0.0,0.0,-0.010186419753087084,-0.0987021071598435,2.3372701610337536,-0.04047811555637177,-0.9537382296426935,0.08813273422833261,-0.27893194444444497,0.405889493530291,0.010287918008913821,0.03647182314901676,6.661338147750937e-16,0.9288661904871796,-0.03340596711324246,0.9211495667721219,1.2440840973982026,0.0,0.0,0.0,,-0.6341366986975763,0.5577130774514683,-3.168788127625483,
Breath_consistency,-0.18886974747474886,0.0058511433772237545,0.16661841191223745,0.0642445386404323,-2.672515178426656,0.0,0.03593361437404454,0.07004054952107647,-0.13923396175484382,-0.001079766697110512,-0.20161679147275924,-2.2871562974148287,-0.7820989972960047,0.0,0.0,0.33430567901234676,-0.0050515811864121195,0.36845269853494195,0.009908411880702161,0.2835748960741215,0.609627807198148,0.039544444444444604,0.0,0.004095759597056224,-0.9018361025785718,-0.28524361670574455,-0.29760315181081487,0.6514724940963004,1.8556160012657883,0.17298756278786204,0.2487899554516675,2.71618309658285,0.19194722222223126,-0.0008354520443918906,1.3720580227527535e-11,1.3994580450448395,0.44098243337822485,0.12382547834567909
Gratitude,-0.24460276094276392,,0.061104533332251125,0.03868368935359186,0.4135069951176841,,-0.2750495023157397,1.9511976257182948,-0.015010967530894037,0.00010934530400859392,-0.5970337807395892,-1.7203999043262606,0.12340307763510072,0.0,0.0,0.0002340123456779815,-6.344131569286608e-17,4.033799804782277,0.0,-0.40021186655214536,-2.2576941301608633,0.621290972222221,0.0,1.7639499400095237e-05,-0.005908116223277506,-0.012216312528503035,0.31982844051144965,,-1.9403204446141689,0.4119755388192275,-2.7755575615628914e-17,0.0,0.0019076388888912277,-0.00011367121503344704,5.628905785926009e-10,-0.8210074229095514,0.0,-0.48036554582206986
Mood_anxious,-9.783375547138053,-0.009771464421213167,-5.7869254877891,-31.45356886856507,-0.8282930085800152,0.0,0.0955403895174356,-2.8999161672370555,0.02300510925863708,0.002637790735747068,-4.4775976412065885,-0.06747538349872101,-0.6418313210689626,0.0,-2.1246312166448282,-0.27287129629629636,-0.020369933794133408,10.500264092532515,0.004485059957851997,0.05599343781921842,-1.4216312134281353,-1.3764208333333303,1.42671322524853,-0.014160262971194704,0.09739970679237589,0.0068593935149354746,1.4074115637015163,-14.326032701830727,2.021690027935716,0.5258105076311509,-34.71457053132484,-2.1983288285066584,-0.2598250000000048,0.0012406407836118188,-1.0724755183808066,-2.3505421413297767,0.11006385472238023,-0.8147028609683453
exercise_duration,,0.0331541755672796,,,,,,-1.1102230246251565e-16,-0.8139444163776334,,,,,,,0.0,-0.07731257987819623,0.3875951733085188,,0.5496995555913953,-1.5600924152792595,0.014174999999999938,,,-3.0936741788722046,,-0.04768580651118241,,-1.4071983629060267,,0.0,,,-0.012198472272041731,,,0.0,0.3111192866825454
